# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0AG38|2.A.76.1.2	2.A.76.1.2	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0AG38|2.A.76.1.2	99.029	9.49e-116	359	100	NZ_WIDO01000016.1 Escherichia coli OP50 NODE_16_length_105259_cov_95.752663, whole genome shotgun sequence	63680	64297	transporter
gnl|TC-DB|P38101|2.A.76.1.4	2.A.76.1.4	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P38101|2.A.76.1.4	98.974	4.30e-125	385	100	NZ_WIDO01000051.1 Escherichia coli OP50 NODE_51_length_29007_cov_68.810561, whole genome shotgun sequence	18247	18831	transporter
gnl|TC-DB|P76249|2.A.76.1.5	2.A.76.1.5	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P76249|2.A.76.1.5	98.113	9.16e-135	414	100	NZ_WIDO01000012.1 Escherichia coli OP50 NODE_12_length_115119_cov_63.492008, whole genome shotgun sequence	1058	423	transporter
gnl|TC-DB|C6GYU4|2.A.76.1.9	2.A.76.1.9	L-serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|C6GYU4|2.A.76.1.9	31.325	3.84e-13	65.1	78	NZ_WIDO01000016.1 Escherichia coli OP50 NODE_16_length_105259_cov_95.752663, whole genome shotgun sequence	64985	64503	transporter
gnl|TC-DB|M5UGY9|2.A.7.6.2	2.A.7.6.2	L-rhamnose	EX_cpd00396_e0	rxn05646,rxn09230	gnl|TC-DB|M5UGY9|2.A.7.6.2	36.686	1.25e-60	207	98	NZ_WIDO01000009.1 Escherichia coli OP50 NODE_9_length_128176_cov_87.817656, whole genome shotgun sequence	61294	60305	transporter
gnl|TC-DB|P76630|2.A.78.1.3	2.A.78.1.3	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|P76630|2.A.78.1.3	100.000	2.85e-150	460	100	NZ_WIDO01000019.1 Escherichia coli OP50 NODE_19_length_89718_cov_93.636236, whole genome shotgun sequence	21227	21961	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q73PT4|2.A.79.1.5	23.221	1.45e-15	73.6	99	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	53227	54000	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q73PT4|2.A.79.1.5	23.221	1.45e-15	73.6	99	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	53227	54000	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0ADD5|2.A.79.2.1	100.000	1.20e-172	525	100	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	53233	54000	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|P0ADD5|2.A.79.2.1	100.000	1.20e-172	525	100	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	53233	54000	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0ADD5|2.A.79.2.1	100.000	1.20e-172	525	100	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	53233	54000	transporter
gnl|TC-DB|S6BBY9|2.A.80.1.2	2.A.80.1.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|S6BBY9|2.A.80.1.2	35.824	1.29e-71	245	90	NZ_WIDO01000016.1 Escherichia coli OP50 NODE_16_length_105259_cov_95.752663, whole genome shotgun sequence	83080	81725	transporter
gnl|TC-DB|S5Y5N9|2.A.80.1.4	2.A.80.1.4	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|S5Y5N9|2.A.80.1.4	34.893	2.18e-57	204	98	NZ_WIDO01000016.1 Escherichia coli OP50 NODE_16_length_105259_cov_95.752663, whole genome shotgun sequence	83122	81635	transporter
gnl|TC-DB|P12012|2.A.8.1.1	2.A.8.1.1	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|P12012|2.A.8.1.1	50.583	1.20e-112	362	95	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	41189	42436	transporter
gnl|TC-DB|P12012|2.A.8.1.1	2.A.8.1.1	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P12012|2.A.8.1.1	50.583	1.20e-112	362	95	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	41189	42436	transporter
gnl|TC-DB|P12012|2.A.8.1.1	2.A.8.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P12012|2.A.8.1.1	50.583	1.20e-112	362	95	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	41189	42436	transporter
gnl|TC-DB|P12012|2.A.8.1.1	2.A.8.1.1	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|P12012|2.A.8.1.1	50.583	1.20e-112	362	95	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	41189	42436	transporter
gnl|TC-DB|P39357|2.A.8.1.11	2.A.8.1.11	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39357|2.A.8.1.11	48.042	1.12e-86	287	85	NZ_WIDO01000038.1 Escherichia coli OP50 NODE_38_length_45177_cov_68.996138, whole genome shotgun sequence	29832	30947	transporter
gnl|TC-DB|Q8L3K8|2.A.81.1.1	2.A.81.1.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q8L3K8|2.A.81.1.1	26.786	5.42e-36	141	99	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	103402	101747	transporter
gnl|TC-DB|Q8L3K8|2.A.81.1.1	2.A.81.1.1	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8L3K8|2.A.81.1.1	26.786	5.42e-36	141	99	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	103402	101747	transporter
gnl|TC-DB|Q5LCC7|2.A.81.1.2	2.A.81.1.2	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q5LCC7|2.A.81.1.2	40.402	2.94e-115	374	96	NZ_WIDO01000013.1 Escherichia coli OP50 NODE_13_length_113042_cov_77.040048, whole genome shotgun sequence	75526	77151	transporter
gnl|TC-DB|Q8NNI8|2.A.81.1.3	2.A.81.1.3	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q8NNI8|2.A.81.1.3	32.671	3.53e-64	225	98	NZ_WIDO01000013.1 Escherichia coli OP50 NODE_13_length_113042_cov_77.040048, whole genome shotgun sequence	75544	77163	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.15	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|H7C6B2|2.A.8.1.15	35.629	1.32e-51	185	91	NZ_WIDO01000038.1 Escherichia coli OP50 NODE_38_length_45177_cov_68.996138, whole genome shotgun sequence	29772	31001	transporter
gnl|TC-DB|Q845W9|2.A.81.1.6	2.A.81.1.6	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q845W9|2.A.81.1.6	30.576	3.21e-52	190	97	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	103366	101753	transporter
gnl|TC-DB|Q845W9|2.A.81.1.6	2.A.81.1.6	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q845W9|2.A.81.1.6	30.576	3.21e-52	190	97	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	103366	101753	transporter
gnl|TC-DB|P39344|2.A.8.1.2	2.A.8.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39344|2.A.8.1.2	100.000	0.0	756	96	NZ_WIDO01000038.1 Escherichia coli OP50 NODE_38_length_45177_cov_68.996138, whole genome shotgun sequence	29772	31031	transporter
gnl|TC-DB|P39344|2.A.8.1.2	2.A.8.1.2	L-idonate	EX_cpd00573_e0	rxn08742,rxn10167	gnl|TC-DB|P39344|2.A.8.1.2	100.000	0.0	756	96	NZ_WIDO01000038.1 Escherichia coli OP50 NODE_38_length_45177_cov_68.996138, whole genome shotgun sequence	29772	31031	transporter
gnl|TC-DB|P0AC94|2.A.8.1.3	2.A.8.1.3	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AC94|2.A.8.1.3	100.000	0.0	603	78	NZ_WIDO01000062.1 Escherichia coli OP50 NODE_62_length_15268_cov_56.143518, whole genome shotgun sequence	9700	8657	transporter
gnl|TC-DB|P39835|2.A.8.1.4	2.A.8.1.4	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39835|2.A.8.1.4	100.000	0.0	736	96	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	41171	42436	transporter
gnl|TC-DB|P08555|2.A.8.1.5	2.A.8.1.5	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P08555|2.A.8.1.5	100.000	0.0	779	100	NZ_WIDO01000004.1 Escherichia coli OP50 NODE_4_length_166498_cov_81.409164, whole genome shotgun sequence	162245	160911	transporter
gnl|TC-DB|P0AC96|2.A.8.1.8	2.A.8.1.8	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AC96|2.A.8.1.8	100.000	0.0	746	99	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	74385	73075	transporter
gnl|TC-DB|P46481|2.A.85.1.2	2.A.85.1.2	4-hydroxybenzoate	EX_cpd00136_e0	rxn12433,rxn12549,rxn12680,rxn29120	gnl|TC-DB|P46481|2.A.85.1.2	99.237	0.0	1257	100	NZ_WIDO01000005.1 Escherichia coli OP50 NODE_5_length_149741_cov_78.377171, whole genome shotgun sequence	35802	37766	transporter
gnl|TC-DB|P32715|2.A.85.6.1	2.A.85.6.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P32715|2.A.85.6.1	99.854	0.0	1357	100	NZ_WIDO01000001.1 Escherichia coli OP50 NODE_1_length_185328_cov_85.896404, whole genome shotgun sequence	6940	4892	transporter
gnl|TC-DB|Q8J305|2.A.95.1.4	2.A.95.1.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8J305|2.A.95.1.4	34.615	4.74e-27	105	96	NZ_WIDO01000015.1 Escherichia coli OP50 NODE_15_length_108256_cov_52.372083, whole genome shotgun sequence	25426	24827	transporter
gnl|TC-DB|Q8J305|2.A.95.1.4	2.A.95.1.4	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8J305|2.A.95.1.4	34.615	4.74e-27	105	96	NZ_WIDO01000015.1 Escherichia coli OP50 NODE_15_length_108256_cov_52.372083, whole genome shotgun sequence	25426	24827	transporter
gnl|TC-DB|Q8J305|2.A.95.1.4	2.A.95.1.4	L-serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q8J305|2.A.95.1.4	34.615	4.74e-27	105	96	NZ_WIDO01000015.1 Escherichia coli OP50 NODE_15_length_108256_cov_52.372083, whole genome shotgun sequence	25426	24827	transporter
gnl|TC-DB|Q8J305|2.A.95.1.4	2.A.95.1.4	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|Q8J305|2.A.95.1.4	34.615	4.74e-27	105	96	NZ_WIDO01000015.1 Escherichia coli OP50 NODE_15_length_108256_cov_52.372083, whole genome shotgun sequence	25426	24827	transporter
gnl|TC-DB|D3P9M4|2.A.95.1.6	2.A.95.1.6	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|D3P9M4|2.A.95.1.6	36.139	2.53e-24	97.1	94	NZ_WIDO01000015.1 Escherichia coli OP50 NODE_15_length_108256_cov_52.372083, whole genome shotgun sequence	25429	24830	transporter
gnl|TC-DB|P0AC98|2.A.96.1.1	2.A.96.1.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P0AC98|2.A.96.1.1	100.000	3.65e-107	334	100	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	5021	5584	transporter
gnl|TC-DB|P0AC98|2.A.96.1.1	2.A.96.1.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0AC98|2.A.96.1.1	100.000	3.65e-107	334	100	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	5021	5584	transporter
gnl|TC-DB|P41943|2.A.96.1.2	2.A.96.1.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P41943|2.A.96.1.2	33.476	9.91e-23	95.1	85	NZ_WIDO01000017.1 Escherichia coli OP50 NODE_17_length_94004_cov_88.364424, whole genome shotgun sequence	4862	5497	transporter
gnl|TC-DB|P21410|3.A.1.10.1	3.A.1.10.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P21410|3.A.1.10.1	36.070	2.62e-57	198	94	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108643	109653	transporter
gnl|TC-DB|P21410|3.A.1.10.1	3.A.1.10.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P21410|3.A.1.10.1	36.070	2.62e-57	198	94	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108643	109653	transporter
gnl|TC-DB|P74127|3.A.1.10.2	3.A.1.10.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P74127|3.A.1.10.2	43.878	2.73e-60	207	78	NZ_WIDO01000004.1 Escherichia coli OP50 NODE_4_length_166498_cov_81.409164, whole genome shotgun sequence	104769	105611	transporter
gnl|TC-DB|P74127|3.A.1.10.2	3.A.1.10.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P74127|3.A.1.10.2	43.878	2.73e-60	207	78	NZ_WIDO01000004.1 Escherichia coli OP50 NODE_4_length_166498_cov_81.409164, whole genome shotgun sequence	104769	105611	transporter
gnl|TC-DB|P44513|3.A.1.10.3	3.A.1.10.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P44513|3.A.1.10.3	36.872	8.45e-55	191	97	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108634	109653	transporter
gnl|TC-DB|P44513|3.A.1.10.3	3.A.1.10.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P44513|3.A.1.10.3	36.872	8.45e-55	191	97	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108634	109653	transporter
gnl|TC-DB|GAD20700.1|3.A.1.103.7	3.A.1.103.7	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|GAD20700.1|3.A.1.103.7	23.887	7.43e-08	50.4	91	NZ_WIDO01000030.1 Escherichia coli OP50 NODE_30_length_54656_cov_88.683123, whole genome shotgun sequence	52517	53218	transporter
gnl|TC-DB|Q82VN5|3.A.1.10.4	3.A.1.10.4	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q82VN5|3.A.1.10.4	38.439	2.15e-71	239	94	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108631	109650	transporter
gnl|TC-DB|Q82VN5|3.A.1.10.4	3.A.1.10.4	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q82VN5|3.A.1.10.4	38.439	2.15e-71	239	94	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108631	109650	transporter
gnl|TC-DB|A1JLH0|3.A.1.10.5	3.A.1.10.5	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|A1JLH0|3.A.1.10.5	38.667	1.28e-50	179	82	NZ_WIDO01000058.1 Escherichia coli OP50 NODE_58_length_17588_cov_55.267568, whole genome shotgun sequence	6656	5781	transporter
gnl|TC-DB|A1JLH0|3.A.1.10.5	3.A.1.10.5	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|A1JLH0|3.A.1.10.5	38.667	1.28e-50	179	82	NZ_WIDO01000058.1 Escherichia coli OP50 NODE_58_length_17588_cov_55.267568, whole genome shotgun sequence	6656	5781	transporter
gnl|TC-DB|P30963|3.A.1.107.1	3.A.1.107.1	heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P30963|3.A.1.107.1	37.755	8.80e-26	101	97	NZ_WIDO01000014.1 Escherichia coli OP50 NODE_14_length_111060_cov_79.196758, whole genome shotgun sequence	7142	7723	transporter
gnl|TC-DB|P0ABM0|3.A.1.107.3	3.A.1.107.3	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P0ABM0|3.A.1.107.3	100.000	4.61e-81	261	100	NZ_WIDO01000014.1 Escherichia coli OP50 NODE_14_length_111060_cov_79.196758, whole genome shotgun sequence	7753	8412	transporter
gnl|TC-DB|K6BJ24|3.A.1.107.4	3.A.1.107.4	heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|K6BJ24|3.A.1.107.4	48.295	6.76e-42	148	83	NZ_WIDO01000014.1 Escherichia coli OP50 NODE_14_length_111060_cov_79.196758, whole genome shotgun sequence	7139	7657	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P02916|3.A.1.1.1	3.A.1.1.1	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|P02916|3.A.1.1.1	100.000	0.0	954	100	NZ_WIDO01000047.1 Escherichia coli OP50 NODE_47_length_32630_cov_87.780820, whole genome shotgun sequence	31292	29751	transporter
gnl|TC-DB|P69874|3.A.1.11.1	3.A.1.11.1	putrescine	EX_cpd00118_e0	rxn05163,rxn09213,rxn11263	gnl|TC-DB|P69874|3.A.1.11.1	99.735	0.0	751	100	NZ_WIDO01000058.1 Escherichia coli OP50 NODE_58_length_17588_cov_55.267568, whole genome shotgun sequence	6707	5574	transporter
gnl|TC-DB|P69874|3.A.1.11.1	3.A.1.11.1	spermidine	EX_cpd00264_e0	rxn05175,rxn09263,rxn11262	gnl|TC-DB|P69874|3.A.1.11.1	99.735	0.0	751	100	NZ_WIDO01000058.1 Escherichia coli OP50 NODE_58_length_17588_cov_55.267568, whole genome shotgun sequence	6707	5574	transporter
gnl|TC-DB|Q3MAR5|3.A.1.11.10	3.A.1.11.10	putrescine	EX_cpd00118_e0	rxn05163,rxn09213,rxn11263	gnl|TC-DB|Q3MAR5|3.A.1.11.10	44.110	1.21e-94	307	95	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108625	109713	transporter
gnl|TC-DB|Q3MAR5|3.A.1.11.10	3.A.1.11.10	Spermidine	EX_cpd00264_e0	rxn05175,rxn09263,rxn11262	gnl|TC-DB|Q3MAR5|3.A.1.11.10	44.110	1.21e-94	307	95	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108625	109713	transporter
gnl|TC-DB|P31134|3.A.1.11.2	3.A.1.11.2	putrescine	EX_cpd00118_e0	rxn05163,rxn09213,rxn11263	gnl|TC-DB|P31134|3.A.1.11.2	99.735	0.0	777	100	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	108586	109716	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|Q97UY8|3.A.1.1.13	38.384	1.36e-58	202	81	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	85754	84882	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q97UY8|3.A.1.1.13	38.384	1.36e-58	202	81	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	85754	84882	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q97UY8|3.A.1.1.13	38.384	1.36e-58	202	81	NZ_WIDO01000011.1 Escherichia coli OP50 NODE_11_length_115988_cov_98.427702, whole genome shotgun sequence	85754	84882	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|Q97UF2|3.A.1.1.14	29.553	2.37e-28	114	75	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	61659	62528	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|Q97UF2|3.A.1.1.14	29.553	2.37e-28	114	75	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	61659	62528	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q97UF2|3.A.1.1.14	29.553	2.37e-28	114	75	NZ_WIDO01000006.1 Escherichia coli OP50 NODE_6_length_139597_cov_73.740733, whole genome shotgun sequence	61659	62528	transporter
