# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|D5CJ69|2.A.66.1.22	2.A.66.1.22	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|D5CJ69|2.A.66.1.22	81.838	0.0	667	99	24 length=57698 depth=0.99x	34119	35489	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|P37340|2.A.66.1.3	2.A.66.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P37340|2.A.66.1.3	99.562	0.0	796	100	8 length=115147 depth=1.00x	103900	105270	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	33.638	4.56e-52	186	95	8 length=115147 depth=1.00x	103927	105234	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	33.638	4.56e-52	186	95	8 length=115147 depth=1.00x	103927	105234	transporter
gnl|TC-DB|Q84K71|2.A.66.1.54	2.A.66.1.54	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q84K71|2.A.66.1.54	24.062	1.02e-12	68.2	82	24 length=57698 depth=0.99x	34218	35510	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q93HR7|2.A.66.1.7	22.000	0.003	37.4	96	32 length=52064 depth=0.97x	46542	45268	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93HR7|2.A.66.1.7	22.000	0.003	37.4	96	32 length=52064 depth=0.97x	46542	45268	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q93HR7|2.A.66.1.7	22.000	0.003	37.4	96	32 length=52064 depth=0.97x	46542	45268	transporter
gnl|TC-DB|P37169|2.A.66.4.1	2.A.66.4.1	D-fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P37169|2.A.66.4.1	92.734	0.0	845	99	18 length=75399 depth=0.99x	51243	49675	transporter
gnl|TC-DB|P37169|2.A.66.4.1	2.A.66.4.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P37169|2.A.66.4.1	92.734	0.0	845	99	18 length=75399 depth=0.99x	51243	49675	transporter
gnl|TC-DB|P0AF16|2.A.66.4.3	2.A.66.4.3	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|P0AF16|2.A.66.4.3	100.000	0.0	870	100	18 length=75399 depth=0.99x	51204	49672	transporter
gnl|TC-DB|D0WY71|2.A.66.4.5	2.A.66.4.5	D-fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|D0WY71|2.A.66.4.5	42.316	3.26e-111	360	86	18 length=75399 depth=0.99x	51201	49900	transporter
gnl|TC-DB|D0WY71|2.A.66.4.5	2.A.66.4.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D0WY71|2.A.66.4.5	42.316	3.26e-111	360	86	18 length=75399 depth=0.99x	51201	49900	transporter
gnl|TC-DB|P46133|2.A.68.1.1	2.A.68.1.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P46133|2.A.68.1.1	99.798	0.0	857	98	13 length=98367 depth=0.98x	75420	73933	transporter
gnl|TC-DB|D9QJW1|2.A.68.1.3	2.A.68.1.3	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|D9QJW1|2.A.68.1.3	28.035	1.92e-28	117	93	13 length=98367 depth=0.98x	75267	73951	transporter
gnl|TC-DB|Q0VR69|2.A.68.1.4	2.A.68.1.4	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q0VR69|2.A.68.1.4	35.234	1.08e-63	222	99	13 length=98367 depth=0.98x	75417	73954	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|D5CES3|2.A.7.1.10	86.667	3.12e-34	121	100	22 length=65462 depth=1.01x	50534	50848	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|D5CES3|2.A.7.1.10	86.667	3.12e-34	121	100	22 length=65462 depth=1.01x	50534	50848	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|D5CES3|2.A.7.1.10	86.667	3.12e-34	121	100	22 length=65462 depth=1.01x	50534	50848	transporter
gnl|TC-DB|D5CES3|2.A.7.1.10	2.A.7.1.10	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|D5CES3|2.A.7.1.10	86.667	3.12e-34	121	100	22 length=65462 depth=1.01x	50534	50848	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q2FD83|2.A.7.1.11	51.429	1.43e-20	82.4	96	38 length=46012 depth=0.98x	39294	39608	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q2FD83|2.A.7.1.11	51.429	1.43e-20	82.4	96	38 length=46012 depth=0.98x	39294	39608	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2FD83|2.A.7.1.11	51.429	1.43e-20	82.4	96	38 length=46012 depth=0.98x	39294	39608	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q2FD83|2.A.7.1.11	51.429	1.43e-20	82.4	96	38 length=46012 depth=0.98x	39294	39608	transporter
gnl|TC-DB|Q2FD83|2.A.7.1.11	2.A.7.1.11	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q2FD83|2.A.7.1.11	51.429	1.43e-20	82.4	96	38 length=46012 depth=0.98x	39294	39608	transporter
gnl|TC-DB|P69926|2.A.7.1.2	2.A.7.1.2	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P69926|2.A.7.1.2	33.333	1.26e-05	39.7	76	22 length=65462 depth=1.01x	50534	50773	transporter
gnl|TC-DB|P69926|2.A.7.1.2	2.A.7.1.2	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|P69926|2.A.7.1.2	33.333	1.26e-05	39.7	76	22 length=65462 depth=1.01x	50534	50773	transporter
gnl|TC-DB|P69937|2.A.7.1.4	2.A.7.1.4	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P69937|2.A.7.1.4	99.048	2.60e-47	158	100	22 length=65462 depth=1.01x	50534	50848	transporter
gnl|TC-DB|O31791|2.A.7.1.6	2.A.7.1.6	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|O31791|2.A.7.1.6	39.091	2.09e-17	73.9	91	38 length=46012 depth=0.98x	39285	39614	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|V2FAS1|2.A.7.17.1	85.616	2.45e-154	474	99	51 length=36463 depth=1.05x	13114	12239	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|V2FAS1|2.A.7.17.1	85.616	2.45e-154	474	99	51 length=36463 depth=1.05x	13114	12239	transporter
gnl|TC-DB|V2FAS1|2.A.7.17.1	2.A.7.17.1	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|V2FAS1|2.A.7.17.1	85.616	2.45e-154	474	99	51 length=36463 depth=1.05x	13114	12239	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P46136|2.A.7.17.2	99.317	8.75e-175	533	100	51 length=36463 depth=1.05x	13114	12236	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P46136|2.A.7.17.2	99.317	8.75e-175	533	100	51 length=36463 depth=1.05x	13114	12236	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P46136|2.A.7.17.2	99.317	8.75e-175	533	100	51 length=36463 depth=1.05x	13114	12236	transporter
gnl|TC-DB|P46136|2.A.7.17.2	2.A.7.17.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P46136|2.A.7.17.2	99.317	8.75e-175	533	100	51 length=36463 depth=1.05x	13114	12236	transporter
gnl|TC-DB|P69213|2.A.7.1.9	2.A.7.1.9	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P69213|2.A.7.1.9	100.000	7.03e-73	232	100	8 length=115147 depth=1.00x	33968	33606	transporter
gnl|TC-DB|P69213|2.A.7.1.9	2.A.7.1.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P69213|2.A.7.1.9	100.000	7.03e-73	232	100	8 length=115147 depth=1.00x	33968	33606	transporter
gnl|TC-DB|P69213|2.A.7.1.9	2.A.7.1.9	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|P69213|2.A.7.1.9	100.000	7.03e-73	232	100	8 length=115147 depth=1.00x	33968	33606	transporter
gnl|TC-DB|P69213|2.A.7.1.9	2.A.7.1.9	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P69213|2.A.7.1.9	100.000	7.03e-73	232	100	8 length=115147 depth=1.00x	33968	33606	transporter
gnl|TC-DB|P63183|2.A.72.1.1	2.A.72.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P63183|2.A.72.1.1	100.000	0.0	1153	100	10 length=113663 depth=0.94x	103492	105357	transporter
gnl|TC-DB|Q8TL61|2.A.72.1.2	2.A.72.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q8TL61|2.A.72.1.2	32.472	2.65e-86	291	98	10 length=113663 depth=0.94x	103537	105357	transporter
gnl|TC-DB|Q9CHU5|2.A.72.1.3	2.A.72.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9CHU5|2.A.72.1.3	34.944	4.52e-59	213	79	10 length=113663 depth=0.94x	103492	105042	transporter
gnl|TC-DB|D3P9M1|2.A.7.21.9	2.A.7.21.9	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|D3P9M1|2.A.7.21.9	28.689	1.38e-06	43.9	82	46 length=37471 depth=1.00x	9957	10322	transporter
gnl|TC-DB|P76474|2.A.7.22.1	2.A.7.22.1	L-arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P76474|2.A.7.22.1	100.000	1.53e-58	191	100	43 length=41001 depth=1.02x	28311	28694	transporter
gnl|TC-DB|Q8Z537|2.A.7.22.2	2.A.7.22.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q8Z537|2.A.7.22.2	68.852	4.27e-25	96.3	98	43 length=41001 depth=1.02x	28311	28676	transporter
gnl|TC-DB|Q8Z537|2.A.7.22.2	2.A.7.22.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q8Z537|2.A.7.22.2	68.852	4.27e-25	96.3	98	43 length=41001 depth=1.02x	28311	28676	transporter
gnl|TC-DB|Q8Z537|2.A.7.22.2	2.A.7.22.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8Z537|2.A.7.22.2	68.852	4.27e-25	96.3	98	43 length=41001 depth=1.02x	28311	28676	transporter
gnl|TC-DB|Q19A13|2.A.72.3.11	2.A.72.3.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q19A13|2.A.72.3.11	31.023	1.38e-81	283	76	10 length=113663 depth=0.94x	103492	105123	transporter
gnl|TC-DB|Q9FE38|2.A.72.3.10	2.A.72.3.10	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9FE38|2.A.72.3.10	30.703	5.81e-70	248	75	10 length=113663 depth=0.94x	103537	105150	transporter
gnl|TC-DB|Q19A13|2.A.72.3.11	2.A.72.3.11	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q19A13|2.A.72.3.11	31.023	1.38e-81	283	76	10 length=113663 depth=0.94x	103492	105123	transporter
gnl|TC-DB|O48941|2.A.72.3.3	2.A.72.3.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O48941|2.A.72.3.3	30.744	3.46e-87	300	78	10 length=113663 depth=0.94x	103522	105201	transporter
gnl|TC-DB|Q9M7K3|2.A.72.3.4	2.A.72.3.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9M7K3|2.A.72.3.4	31.208	2.02e-84	291	77	10 length=113663 depth=0.94x	103510	105153	transporter
gnl|TC-DB|A7J6G4|2.A.72.3.6	2.A.72.3.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|A7J6G4|2.A.72.3.6	30.171	2.01e-64	229	96	10 length=113663 depth=0.94x	103513	105357	transporter
gnl|TC-DB|Q6VVA6|2.A.72.3.7	2.A.72.3.7	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6VVA6|2.A.72.3.7	31.520	1.68e-82	286	77	10 length=113663 depth=0.94x	103525	105222	transporter
gnl|TC-DB|P39314|2.A.7.3.19	2.A.7.3.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P39314|2.A.7.3.19	98.754	0.0	603	100	6 length=116028 depth=1.05x	86287	87249	transporter
gnl|TC-DB|P39314|2.A.7.3.19	2.A.7.3.1	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P39314|2.A.7.3.19	98.754	0.0	603	100	6 length=116028 depth=1.05x	86287	87249	transporter
gnl|TC-DB|P39314|2.A.7.3.19	2.A.7.3.19	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P39314|2.A.7.3.19	98.754	0.0	603	100	6 length=116028 depth=1.05x	86287	87249	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|P31125|2.A.7.3.2	98.997	3.90e-179	546	100	27 length=54682 depth=0.98x	43201	42305	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P31125|2.A.7.3.2	98.997	3.90e-179	546	100	27 length=54682 depth=0.98x	43201	42305	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|P31125|2.A.7.3.2	98.997	3.90e-179	546	100	27 length=54682 depth=0.98x	43201	42305	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|P31125|2.A.7.3.2	98.997	3.90e-179	546	100	27 length=54682 depth=0.98x	43201	42305	transporter
gnl|TC-DB|P0ADP5|2.A.7.3.61	2.A.7.3.6	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0ADP5|2.A.7.3.61	99.331	0.0	571	100	36 length=46730 depth=0.94x	38041	37145	transporter
gnl|TC-DB|P0ADP5|2.A.7.3.61	2.A.7.3.6	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|P0ADP5|2.A.7.3.61	99.331	0.0	571	100	36 length=46730 depth=0.94x	38041	37145	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P94633|2.A.75.1.1	35.211	1.08e-24	99.4	91	5 length=118013 depth=1.02x	47475	48014	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P94633|2.A.75.1.1	35.211	1.08e-24	99.4	91	5 length=118013 depth=1.02x	47475	48014	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P94633|2.A.75.1.1	35.211	1.08e-24	99.4	91	5 length=118013 depth=1.02x	47475	48014	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P11667|2.A.75.1.2	99.526	1.40e-122	379	100	5 length=118013 depth=1.02x	47421	48053	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P11667|2.A.75.1.2	99.526	1.40e-122	379	100	5 length=118013 depth=1.02x	47421	48053	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P11667|2.A.75.1.2	99.526	1.40e-122	379	100	5 length=118013 depth=1.02x	47421	48053	transporter
gnl|TC-DB|P27125|2.A.7.6.1	2.A.7.6.1	L-rhamnose	EX_cpd00396_e0	rxn05646,rxn09230	gnl|TC-DB|P27125|2.A.7.6.1	98.256	0.0	594	100	17 length=80999 depth=0.93x	14847	13816	transporter
gnl|TC-DB|P0AG34|2.A.76.1.1	2.A.76.1.1	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0AG34|2.A.76.1.1	100.000	8.15e-120	371	100	36 length=46730 depth=0.94x	40058	40675	transporter
gnl|TC-DB|P0AG34|2.A.76.1.1	2.A.76.1.1	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P0AG34|2.A.76.1.1	100.000	8.15e-120	371	100	36 length=46730 depth=0.94x	40058	40675	transporter
gnl|TC-DB|G8WDN4|2.A.76.1.10	2.A.76.1.10	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|G8WDN4|2.A.76.1.10	25.628	1.01e-10	57.8	94	9 length=114865 depth=1.01x	113968	114558	transporter
gnl|TC-DB|G8WDN4|2.A.76.1.10	2.A.76.1.10	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|G8WDN4|2.A.76.1.10	25.628	1.01e-10	57.8	94	9 length=114865 depth=1.01x	113968	114558	transporter
gnl|TC-DB|P0AG38|2.A.76.1.2	2.A.76.1.2	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0AG38|2.A.76.1.2	99.029	9.34e-116	359	100	36 length=46730 depth=0.94x	41360	40743	transporter
gnl|TC-DB|P38101|2.A.76.1.4	2.A.76.1.4	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P38101|2.A.76.1.4	98.974	4.25e-125	385	100	58 length=28760 depth=1.00x	18122	18706	transporter
gnl|TC-DB|P76249|2.A.76.1.5	2.A.76.1.5	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P76249|2.A.76.1.5	98.113	9.06e-135	414	100	9 length=114865 depth=1.01x	113935	114570	transporter
gnl|TC-DB|C6GYU4|2.A.76.1.9	2.A.76.1.9	L-serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|C6GYU4|2.A.76.1.9	31.325	3.78e-13	65.1	78	36 length=46730 depth=0.94x	40055	40537	transporter
gnl|TC-DB|M5UGY9|2.A.7.6.2	2.A.7.6.2	L-rhamnose	EX_cpd00396_e0	rxn05646,rxn09230	gnl|TC-DB|M5UGY9|2.A.7.6.2	36.686	1.23e-60	207	98	17 length=80999 depth=0.93x	14814	13825	transporter
gnl|TC-DB|P76630|2.A.78.1.3	2.A.78.1.3	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|P76630|2.A.78.1.3	100.000	2.82e-150	460	100	16 length=89331 depth=0.99x	68230	67496	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q73PT4|2.A.79.1.5	23.221	1.43e-15	73.6	99	15 length=93516 depth=1.02x	40653	39880	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q73PT4|2.A.79.1.5	23.221	1.43e-15	73.6	99	15 length=93516 depth=1.02x	40653	39880	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0ADD5|2.A.79.2.1	100.000	1.19e-172	525	100	15 length=93516 depth=1.02x	40647	39880	transporter
